street_name,year,run_count,total_sqft,appr_growth,sqft_growth
RESERVE F,2024,,,,
RESERVE G,2024,,,,
REYN NEW ALBANY ROAD,2018,,,,
REYN NEW ALBANY ROAD,2021,,,0.0,0.0
REYN NEW ALBANY ROAD,2024,,,0.012530621873516506,0.007151421008203737
REYN-NEW ALBANY ROAD,2024,,,0.0,0.0
REYNOLDSBURG - NEW ALBANY ROAD,2024,,,15.029723991507431,
REYNOLDSBURG NEW ROAD,2024,,,0.0,0.0
REYNOLDSBURG ROAD,2024,,,,
RINNERT AV,2024,,,0.0,0.0
ROCHELLE LANE,2024,,,0.0,0.0
ROCK MILL DRIVE,2024,,,-0.10998877665544332,0.0
ROCKMILL DRIVE,2024,,,0.0,0.0
ROCKY FORK PL,2024,,,0.0,0.0
ROVILLA ROAD,2024,,,0.0,0.0
ROYAL FARMS,2024,,,0.0,0.0
SANDBAR DRIVE,2024,,,0.0,0.0
SCHNEIDER WY,2024,,,0.013712177023918082,0.0
SCIENCE BL,2024,,,-0.29099778402415266,
SHADWICK WY,2024,,,-0.9797132150878454,0.0
SHAGBARK ROAD,2024,,,-0.6685552407932012,0.0
SHULL AV,2024,,,0.0,
SNIPE VIEW LP,2024,,,0.006071074362130994,-0.0002626050420168058
SPANISH BAY COURT,2024,,,0.0,0.0
SPANISH TRAIL COURT,2024,,,0.0056837488030148505,0.0
STEAMBOAT SPRING COURT,2024,,,0.0,0.0
STEAMBOAT SPRINGS COURT,2024,,,0.0,0.0
STEWART PL,2024,,,0.0,0.0
STONEWYCK DRIVE,2024,,,0.0,0.0
STONEY BROOK WY,2024,,,0.0,0.0
STONEYBROOK WY,2024,,,0.0,0.0
STRATHSHIRE PL,2024,,,0.0,0.0
STRATSHIRE LANE,2024,,,0.011880957792380211,0.0
STRATSHIRE PL,2024,,,0.008523517951572496,0.0
STRATTON PL,2024,,,0.6457129484328304,0.0
STREAM WATER DRIVE,2024,,,0.005469653939202661,0.0
STREAMSIDE LANE,2024,,,0.0,0.0
STREAMVIEW DRIVE,2024,,,0.0,0.0
SUN VALLEY DRIVE,2024,,,0.0,0.0
SUZANNE WY,2024,,,0.0,0.0
SWISHER CK CROSS,2024,,,0.0,0.0
SWISHER CREEK CR,2024,,,0.006794181592297337,0.0
SWISHER CREEK CROSSING COURT,2024,,,0.0,0.0
SWISHER CREEK ROAD,2024,,,0.0,0.0
SWISHER CRK CRSG,2024,,,0.0,0.0
TALLY-HO LANE,2024,,,-0.06669030561254623,0.0
TAYLOR CORNERS COURT,2024,,,0.0,0.0
TAYLOR CORNERS CR,2024,,,-0.006545936905242514,0.0
TAYLOR STATTION ROAD,2024,,,0.0,0.0
UNBRIDLED WY,2024,,,0.0,0.0
VANWERT LP,2024,,,-0.006153094608127578,0.0
WAGGONER TRAIL DRIVE,2024,,,0.0,
WAGONER ROAD,2024,,,0.0,0.0
WATERVIEW COURT,2024,,,0.0,0.0
WAYSIDE DRIVE,2024,,,-0.09090909090909091,0.0
WENGERT ROAD REAR,2024,,,,
WESTERKIRK DRIVE,2024,,,-0.008130849957454849,0.0
WHEATLY ROAD,2024,,,,
WIGEON STREET,2024,,,,
WILLOW BRK CRSG DRIVE,2024,,,0.0,0.0
WILLOW BROOK CSG,2024,,,0.0,0.0
WILLOW BROOK CSG DRIVE,2024,,,0.0006038726616343925,0.0
WILLOWBROOK CRSG DRIVE,2024,,,0.0,0.0
WILLS RUN LANE,2024,,,-0.12839553970669312,0.0
WILLS RUN ROAD,2024,,,0.0,0.0
WINDRUSH CR,2024,,,0.0,0.0
WINDRUSH LANE,2024,,,0.02284440729906671,-0.01791530944625408
WINDWAY COURT,2024,,,0.0,0.0
WINFIELD DRIVE,2024,,,-1.0,
WOODS PL,2024,,,0.0,0.0
WYATT WY,2024,,,0.0,0.0
YODER COURT,2024,,,0.0,0.0
YONKERS DRIVE,2024,,,0.060599918929874375,0.0
YONKERS ROAD,2024,,,0.0,0.0
YORK DRIVE,2024,,,,
