incident_id,date,year,month,day,inc_type_code,inc_type_cat,inc_type_desc,prop_use_code,prop_use_cat,prop_use_desc,aid_code,aid_desc,address,agency_name,addr_norm,parcel_id
2023001259,2023-08-09 07:56:40,2023,8.0,9.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",599,"5 - Mercantile, Business",Business office,,,700 SCIENCE Boulevard 43230,Jefferson Township Fire Department,700 SCIENCE BOULEVARD,
2023001258,2023-08-08 13:15:04,2023,8.0,8.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8620 GREYLAG Street 43004,Jefferson Township Fire Department,8620 GREYLAG STREET,171-000666
2023001257,2023-08-08 12:34:24,2023,8.0,8.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,1575 FOXHALL Road 43004,Jefferson Township Fire Department,1575 FOXHALL ROAD,170-002069
2023001256,2023-08-08 10:03:20,2023,8.0,8.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,748 TAYLOR Road 43230,Jefferson Township Fire Department,748 TAYLOR ROAD,
2023001255,2023-08-08 02:04:46,2023,8.0,8.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",2,2 - Automatic aid received,5201 MORSE Road 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
2023001254,2023-08-07 19:38:54,2023,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,201 LEATHERLEAF Way 43062,Jefferson Township Fire Department,201 LEATHERLEAF WAY,
2023001252,2023-08-07 13:06:05,2023,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,2,2 - Automatic aid received,312 DEER TRAIL Road 43068,Jefferson Township Fire Department,312 DEER TRAIL ROAD,067-000054
2023001251,2023-08-07 11:28:52,2023,8.0,7.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,4478 JOHNSTOWN Road 43230,Jefferson Township Fire Department,4478 JOHNSTOWN ROAD,027-000147
2023001250,2023-08-07 10:07:16,2023,8.0,7.0,736,7 - False Alarm & False Call,CO detector activation due to malfunction,419,4 - Residential,1 or 2 family dwelling,,,1251 GLENBEACOME Street 43004,Jefferson Township Fire Department,1251 GLENBEACOME STREET,171-001837
2023001249,2023-08-07 10:01:18,2023,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,13425 WORTHINGTON Road 43054,Jefferson Township Fire Department,13425 WORTHINGTON ROAD,
2023001248,2023-08-07 09:52:57,2023,8.0,7.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,East BROAD Street 43068,Jefferson Township Fire Department,BROAD STREET,067-000086
2023001253,2023-08-06 21:11:38,2023,8.0,6.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,I 270 NB 43230,Jefferson Township Fire Department,I 270 NB,
2023001247,2023-08-06 20:28:48,2023,8.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,8000 East BROAD Street 43068,Jefferson Township Fire Department,8000 BROAD STREET,
2023001246,2023-08-06 11:43:34,2023,8.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,"North WAGGONER RD, COLUMBUS / SOLOMEN RUN DR, COLUMBUS Road 43004",Jefferson Township Fire Department,WAGGONER ROAD COLUMBUS / SOLOMEN RUN DRIVE COLUMBUS ROAD,
2023001245,2023-08-06 09:18:00,2023,8.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",529,"5 - Mercantile, Business","Textile, wearing apparel sales",2,2 - Automatic aid received,8525 East BROAD Street 43068,Jefferson Township Fire Department,8525 BROAD STREET,
2023001244,2023-08-06 07:35:36,2023,8.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6889 MORSE Road 43054,Jefferson Township Fire Department,6889 MORSE ROAD,170-001774
2023001243,2023-08-06 01:57:39,2023,8.0,6.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,,,7905 East BROAD Street 43068,Jefferson Township Fire Department,7905 BROAD STREET,067-000009
2023001242,2023-08-06 00:57:14,2023,8.0,6.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,2625 CLEMTON Park 43004,Jefferson Township Fire Department,2625 CLEMTON PARK,
2023001241,2023-08-05 23:42:07,2023,8.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8345 FAIR OAK Drive 43004,Jefferson Township Fire Department,8345 FAIR OAK DRIVE,
2023001240,2023-08-05 20:39:16,2023,8.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",559,"5 - Mercantile, Business","Recreational, hobby, home repair sales, pet store",2,2 - Automatic aid received,8231 East BROAD Street 43068,Jefferson Township Fire Department,8231 BROAD STREET,067-000078
2023001239,2023-08-05 20:17:15,2023,8.0,5.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,748 TAYLOR Road 43230,Jefferson Township Fire Department,748 TAYLOR ROAD,
2023001238,2023-08-05 13:19:43,2023,8.0,5.0,5535,5 - Service Call,CP - Standard Visit,419,4 - Residential,1 or 2 family dwelling,,,81 SCENIC Road 43004,Jefferson Township Fire Department,81 SCENIC ROAD,068-000024
2023001237,2023-08-05 13:14:46,2023,8.0,5.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",888,8 - Storage,Fire station,,,6767 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,6767 HAVENS CORNERS ROAD,170-002576
2023001236,2023-08-05 11:23:27,2023,8.0,5.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,775 EAST JOHNSTOWN Road 43230,Jefferson Township Fire Department,775 JOHNSTOWN ROAD,
2023001235,2023-08-05 10:57:24,2023,8.0,5.0,5532,5 - Service Call,CP - Initial Visit,419,4 - Residential,1 or 2 family dwelling,,,6429 DARLING Road 43004,Jefferson Township Fire Department,6429 DARLING ROAD,170-001878
2023001234,2023-08-05 10:45:01,2023,8.0,5.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,7208 WATERSTON 43054,Jefferson Township Fire Department,7208 WATERSTON,
2023001233,2023-08-05 09:32:33,2023,8.0,5.0,5535,5 - Service Call,CP - Standard Visit,331,"3 - Health Care, Detention & Correction",Hospital - medical or psychiatric,,,181 TAYLOR Avenue 43203,Jefferson Township Fire Department,181 TAYLOR AVENUE,
2023001232,2023-08-05 08:50:06,2023,8.0,5.0,735,7 - False Alarm & False Call,Alarm system sounded due to malfunction,429,4 - Residential,Multifamily dwelling,,,700 North REYNOLDSBURG-NEW ALBANY Road 43004,Jefferson Township Fire Department,700 REYNOLDSBURG-NEW ALBANY ROAD,
2023001231,2023-08-04 22:12:22,2023,8.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,3710 MANN Road 43004,Jefferson Township Fire Department,3710 MANN ROAD,170-001443
2023001230,2023-08-04 21:25:31,2023,8.0,4.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,775 East EAST JOHNSTOWN Road 43230,Jefferson Township Fire Department,775 JOHNSTOWN ROAD,
2023001229,2023-08-04 21:18:57,2023,8.0,4.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,230 GRANVILLE Street 43230,Jefferson Township Fire Department,230 GRANVILLE STREET,
2023001228,2023-08-04 21:18:55,2023,8.0,4.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,230 GRANVILLE Street 43230,Jefferson Township Fire Department,230 GRANVILLE STREET,
2023001227,2023-08-04 11:08:37,2023,8.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6976 AIKEN Place 43004,Jefferson Township Fire Department,6976 AIKEN PLACE,
2023001226,2023-08-04 08:25:10,2023,8.0,4.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,8703 GREYLAG Street 43004,Jefferson Township Fire Department,8703 GREYLAG STREET,171-001113
2023001225,2023-08-03 21:31:14,2023,8.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,277 STREAMWATER Court 43004,Jefferson Township Fire Department,277 STREAMWATER COURT,170-002671
2023001224,2023-08-03 21:18:05,2023,8.0,3.0,622,6 - Good Intent Call,No incident found on arrival at dispatch address,,,,,,North WAGGONER Road 43004,Jefferson Township Fire Department,WAGGONER ROAD,170-000187
2023001223,2023-08-03 21:10:59,2023,8.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,7951 BRIANNA Drive 43004,Jefferson Township Fire Department,7951 BRIANNA DRIVE,
2023001222,2023-08-03 09:52:47,2023,8.0,3.0,311,3 - Rescue & Emergency Medical Service Incident,"Medical assist, assist EMS crew",,,,4,4 - Automatic aid given,13212 HAVENS CORNERS Road 43062,Jefferson Township Fire Department,13212 HAVENS CORNERS ROAD,
2023001221,2023-08-03 06:25:51,2023,8.0,3.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6200 WINDBROOK Drive 43004,Jefferson Township Fire Department,6200 WINDBROOK DRIVE,170-001734
2023001220,2023-08-02 21:11:45,2023,8.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,4,4 - Automatic aid given,197 BEXHILL Drive 43004,Jefferson Township Fire Department,197 BEXHILL DRIVE,
2023001219,2023-08-02 13:49:57,2023,8.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",429,4 - Residential,Multifamily dwelling,2,2 - Automatic aid received,706 North REYNOLDSBURG-NEW ALBANY Road 43004,Jefferson Township Fire Department,706 REYNOLDSBURG-NEW ALBANY ROAD,
2023001218,2023-08-02 13:40:45,2023,8.0,2.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,"North HAMILTON RD, GAHANNA / SILVER LN, GAHANNA Road 43230",Jefferson Township Fire Department,HAMILTON ROAD GAHANNA / SILVER LANE GAHANNA ROAD,
2023001217,2023-08-02 11:15:08,2023,8.0,2.0,412,4 - Hazardous Condition (No Fire),Gas leak (natural gas or LPG),419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7547 PATEO PASS Drive 43004,Jefferson Township Fire Department,7547 PATEO PASS DRIVE,170-003458
2023001216,2023-08-02 09:37:55,2023,8.0,2.0,5532,5 - Service Call,CP - Initial Visit,419,4 - Residential,1 or 2 family dwelling,,,6429 DARLING Road 43004,Jefferson Township Fire Department,6429 DARLING ROAD,170-001878
2023001215,2023-08-01 20:33:03,2023,8.0,1.0,400,4 - Hazardous Condition (No Fire),"Hazardous condition, other",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7977 HEADWATER Drive 43004,Jefferson Township Fire Department,7977 HEADWATER DRIVE,171-000832
2023001214,2023-08-01 19:16:53,2023,8.0,1.0,400,4 - Hazardous Condition (No Fire),"Hazardous condition, other",419,4 - Residential,1 or 2 family dwelling,,,1201 STONE TRAIL Drive 43004,Jefferson Township Fire Department,1201 STONE TRAIL DRIVE,170-003956
2023001213,2023-08-01 11:11:40,2023,8.0,1.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,7747 ASTRA Circle 43068,Jefferson Township Fire Department,7747 ASTRA CIRCLE,
2023001212,2023-07-31 22:35:02,2023,7.0,31.0,322,3 - Rescue & Emergency Medical Service Incident,Motor vehicle accident with injuries,,,,4,4 - Automatic aid given,"CEDAR BRIDGE LN, COLUMBUS / REYNOLDSBURG-NEW ALBANY RD, COLUMBUS Lane 43004",Jefferson Township Fire Department,CEDAR BRIDGE LANE COLUMBUS / REYNOLDSBURG-NEW ALBANY ROAD COLUMBUS LANE,
2023001211,2023-07-31 22:16:49,2023,7.0,31.0,622,6 - Good Intent Call,No incident found on arrival at dispatch address,419,4 - Residential,1 or 2 family dwelling,,,1908 CHATEAUGAY Way 43004,Jefferson Township Fire Department,1908 CHATEAUGAY WAY,
2023001210,2023-07-31 16:47:05,2023,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1610 EAGLE GLEN Drive 43004,Jefferson Township Fire Department,1610 EAGLE GLEN DRIVE,170-003224
2023001208,2023-07-31 14:13:46,2023,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7282 IRONWOOD Drive 43004,Jefferson Township Fire Department,7282 IRONWOOD DRIVE,170-003966
2023001207,2023-07-31 14:07:47,2023,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,701 TECH CENTER Drive 43230,Jefferson Township Fire Department,701 TECH CENTER DRIVE,
2023001206,2023-07-31 11:42:51,2023,7.0,31.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,2,2 - Automatic aid received,216 KINGSMEADOW Lane 43004,Jefferson Township Fire Department,216 KINGSMEADOW LANE,068-000077
2023001205,2023-07-31 10:44:07,2023,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,882 COBBLE Hill 43230,Jefferson Township Fire Department,882 COBBLE HILL,
2023001204,2023-07-31 01:38:59,2023,7.0,31.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,714 STREAMWATER Drive 43004,Jefferson Township Fire Department,714 STREAMWATER DRIVE,170-003566
2023001203,2023-07-30 18:41:03,2023,7.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,2,2 - Automatic aid received,7752 FREESIA Street 43004,Jefferson Township Fire Department,7752 FREESIA STREET,171-001443
2023001202,2023-07-30 18:24:27,2023,7.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7476 HAVENS CORNERS Road 43004,Jefferson Township Fire Department,7476 HAVENS CORNERS ROAD,170-001480
2023001201,2023-07-30 13:22:03,2023,7.0,30.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",,,,4,4 - Automatic aid given,1458 SEDGEFIELD Drive 43054,Jefferson Township Fire Department,1458 SEDGEFIELD DRIVE,
2023001200,2023-07-29 22:45:29,2023,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6260 TAYLOR Road 43004,Jefferson Township Fire Department,6260 TAYLOR ROAD,170-000332
2023001199,2023-07-29 21:58:57,2023,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,7915 BLACK WILLOW Drive 43004,Jefferson Township Fire Department,7915 BLACK WILLOW DRIVE,170-003248
2023001198,2023-07-29 18:06:14,2023,7.0,29.0,743,7 - False Alarm & False Call,"Smoke detector activation, no fire - unintentional",419,4 - Residential,1 or 2 family dwelling,,,7815 FREESIA Street 43004,Jefferson Township Fire Department,7815 FREESIA STREET,171-001738
2023001197,2023-07-29 18:04:54,2023,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,6991 CARROLL Circle 43004,Jefferson Township Fire Department,6991 CARROLL CIRCLE,
2023001196,2023-07-29 17:05:01,2023,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",311,"3 - Health Care, Detention & Correction","24-hour care Nursing homes, 4 or more persons",2,2 - Automatic aid received,5201 MORSE Road 43230,Jefferson Township Fire Department,5201 MORSE ROAD,027-000100
2023001195,2023-07-29 15:19:34,2023,7.0,29.0,511,5 - Service Call,Lock-out,429,4 - Residential,Multifamily dwelling,,,716 North REYNOLDSBURG-NEW ALBANY Road 43004,Jefferson Township Fire Department,716 REYNOLDSBURG-NEW ALBANY ROAD,
2023001194,2023-07-29 05:43:04,2023,7.0,29.0,321,3 - Rescue & Emergency Medical Service Incident,"EMS call, excluding vehicle accident with injury",419,4 - Residential,1 or 2 family dwelling,,,1977 HAVENSWOOD Place 43004,Jefferson Township Fire Department,1977 HAVENSWOOD PLACE,
2023001193,2023-07-28 15:54:25,2023,7.0,28.0,611,6 - Good Intent Call,Dispatched and cancelled en route,,,,4,4 - Automatic aid given,1463 SEDGEFIELD Drive 43054,Jefferson Township Fire Department,1463 SEDGEFIELD DRIVE,
