agency_fdid,basic_incident_number_(fd1),basic_incident_date_original_(fd1.3),basic_incident_year_(fd1.3),basic_incident_type_code_(fd1.21),basic_incident_type_(fd1.21),basic_aid_given_or_received_code_(fd1.22),basic_aid_given_or_received_(fd1.22),basic_property_use_category_(fd1.46),basic_property_use_code_(fd1.46),basic_property_use_(fd1.46),basic_incident_city_name_(fd1.16),basic_incident_state_(fd1.18),basic_incident_postal_code_(fd1.19)
25115,0002350,12/07/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,GAHANNA,OH,43054
25115,0002349,12/12/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,MIFFLIN TWP,OH,43219
25115,0002349,12/07/2018,2018.0,424.0,Carbon monoxide incident,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002348,12/12/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",5.0,Other aid given (no response from AHJ),4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002348,12/07/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002347,12/11/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002347,12/07/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002346,12/11/2019,2019.0,424.0,Carbon monoxide incident,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002346,12/07/2018,2018.0,411.0,Gasoline or other flammable liquid spill,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002345,12/11/2019,2019.0,744.0,"Detector activation, no fire - unintentional",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,New Albany,OH,43054
25115,0002345,12/07/2018,2018.0,424.0,Carbon monoxide incident,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002344,12/11/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0002344,12/07/2018,2018.0,733.0,Smoke detector activation due to malfunction,2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0002343,12/11/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,"5 - Mercantile, Business",599,Business office,Reynoldsburg,OH,43068
25115,0002343,12/06/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002342,12/11/2019,2019.0,444.0,Power line down,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002342,12/06/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002341,12/11/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Columbus,OH,43213
25115,0002341,12/06/2018,2018.0,611.0,Dispatched and cancelled en route,,,"5 - Mercantile, Business",519,"Food and beverage sales, grocery store",Reynoldsburg,OH,43068
25115,0002340,12/11/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002340,12/06/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0002339,12/11/2019,2019.0,444.0,Power line down,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0002339,12/05/2018,2018.0,651.0,"Smoke scare, odor of smoke",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0002338,12/11/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0002338,12/05/2018,2018.0,463.0,"Vehicle accident, general cleanup",,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43230
25115,0002337,12/10/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002337,12/05/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002336,12/10/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002336,12/05/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0002335,12/10/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,"5 - Mercantile, Business",599,Business office,Gahanna,OH,43230
25115,0002335,12/05/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0002334,12/10/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002334,12/05/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0002333,12/09/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,"3 - Health Care, Detention & Correction",321,Mental retardation/development disability facility,JEFFERSON TWP,OH,43004
25115,0002333,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002332,12/09/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0002332,12/04/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002331,12/09/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0002331,12/04/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0002330,12/09/2019,2019.0,745.0,"Alarm system activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002330,12/04/2018,2018.0,311.0,"Medical assist, assist EMS crew",2.0,Automatic aid received,2 - Educational,213,"Elementary school, including kindergarten",JEFFERSON TWP,OH,43004
25115,0002329,12/09/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",5.0,Other aid given (no response from AHJ),4 - Residential,429,Multifamily dwelling,COLUMBUS,OH,43004
25115,0002329,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,2 - Educational,210,"Schools, non-adult, other",JEFFERSON TWP,OH,43004
25115,0002328,12/09/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0002328,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,459,Residential board and care,COLUMBUS,OH,43004
25115,0002327,12/09/2019,2019.0,324.0,Motor vehicle accident with no injuries.,,,9 - Outside or Special Property,960,"Street, other",JEFFERSON TWP,OH,43004
25115,0002327,12/04/2018,2018.0,311.0,"Medical assist, assist EMS crew",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002326,12/09/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,0002326,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002325,12/08/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002325,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002324,12/08/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0002324,12/04/2018,2018.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,COLUMBUS,OH,43054
25115,0002323,12/08/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002323,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0002322,12/08/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,9 - Outside or Special Property,962,"Residential street, road or residential driveway",COLUMBUS,OH,43004
25115,0002322,12/04/2018,2018.0,522.0,Water or steam leak,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0002321,12/07/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002321,12/04/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0002320,12/07/2019,2019.0,553.0,Public service,,,4 - Residential,419,1 or 2 family dwelling,Reynoldsburg,OH,43068
25115,0002320,12/03/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,COLUMBUS,OH,43004
25115,0002319,12/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,COLUMBUS-JEFFERSON TWP,OH,43004
25115,0002319,12/03/2018,2018.0,671.0,HazMat release investigation w/no HazMat,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002318,12/06/2019,2019.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,"3 - Health Care, Detention & Correction",342,"Doctor, dentist or oral surgeon office",Columbus,OH,43213
25115,0002318,12/03/2018,2018.0,412.0,Gas leak (natural gas or LPG),4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,Gahanna,OH,43230
25115,0002317,12/06/2019,2019.0,561.0,Unauthorized burning,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002317,12/03/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,0002316,12/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002316,12/03/2018,2018.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,9 - Outside or Special Property,961,Highway or divided highway,Columbus,OH,43213
25115,0002315,12/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43068
25115,0002315,12/03/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002314,12/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002314,12/03/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002313,12/06/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002313,12/02/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,429,Multifamily dwelling,COLUMBUS,OH,43004
25115,0002312,12/06/2019,2019.0,744.0,"Detector activation, no fire - unintentional",4.0,Automatic aid given,4 - Residential,449,"Hotel/motel, commercial",Gahanna,OH,43230
25115,0002312,12/02/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0002311,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002311,12/02/2018,2018.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002310,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43068
25115,0002310,12/02/2018,2018.0,522.0,Water or steam leak,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43054
25115,0002309,12/05/2019,2019.0,631.0,Authorized controlled burning,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0002309,12/02/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002308,12/05/2019,2019.0,740.0,"Unintentional transmission of alarm, other",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002308,12/02/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,COLUMBUS,OH,43004
25115,0002307,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002307,12/01/2018,2018.0,611.0,Dispatched and cancelled en route,,,,,,JEFFERSON TWP,OH,43004
25115,0002306,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0002306,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"7 - Manufacturing, Processing",700,"Manufacturing, Processing",REYNOLDSBURG,OH,43062
25115,0002305,12/05/2019,2019.0,736.0,CO detector activation due to malfunction,,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002305,12/01/2018,2018.0,611.0,Dispatched and cancelled en route,4.0,Automatic aid given,,,,Reynoldsburg,OH,43068
25115,0002304,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002304,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002303,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0002303,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002302,12/05/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,8 - Storage,891,Warehouse,Reynoldsburg,OH,43068
25115,0002302,12/01/2018,2018.0,251.0,"Excessive heat, scorch burns with no ignition",4.0,Automatic aid given,4 - Residential,419,1 or 2 family dwelling,Gahanna,OH,43230
25115,0002301,12/04/2019,2019.0,743.0,"Smoke detector activation, no fire - unintentional",2.0,Automatic aid received,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002301,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002300,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Pataskala,OH,43062
25115,0002300,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002299,12/04/2019,2019.0,311.0,"Medical assist, assist EMS crew",4.0,Automatic aid given,,,,COLUMBUS,OH,43004
25115,0002299,12/01/2018,2018.0,111.0,Building fire,4.0,Automatic aid given,1 - Assembly,161,Restaurant or cafeteria,Gahanna,OH,43230
25115,0002298,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0002298,12/01/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002297,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,Columbus,OH,43213
25115,0002297,11/30/2018,2018.0,611.0,Dispatched and cancelled en route,2.0,Automatic aid received,"5 - Mercantile, Business",500,"Mercantile, business, other",Reynoldsburg,OH,43068
25115,0002296,12/04/2019,2019.0,111.0,Building fire,4.0,Automatic aid given,,,,HARRISON TWP,OH,43062
25115,0002296,11/30/2018,2018.0,324.0,Motor vehicle accident with no injuries.,4.0,Automatic aid given,,,,Gahanna,OH,43230
25115,0002295,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0002295,11/30/2018,2018.0,511.0,Lock-out,,,9 - Outside or Special Property,962,"Residential street, road or residential driveway",JEFFERSON TWP,OH,43004
25115,0002294,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",2.0,Automatic aid received,"3 - Health Care, Detention & Correction",311,"24-hour care Nursing homes, 4 or more persons",Gahanna,OH,43230
25115,0002294,11/30/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",4.0,Automatic aid given,,,,New Albany,OH,43054
25115,0002293,12/04/2019,2019.0,746.0,"Carbon monoxide detector activation, no CO",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002293,11/30/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
25115,0002292,12/04/2019,2019.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43230
25115,0002292,11/30/2018,2018.0,321.0,"EMS call, excluding vehicle accident with injury",,,4 - Residential,419,1 or 2 family dwelling,JEFFERSON TWP,OH,43004
